Provincia;Población;Latitud;Longitud;Habitantes
Segovia;Pelayos del Arroyo;41,05161;-3,941472;59
Segovia;Perosillo;41,39278;-4,140926;25
Segovia;Pinarejos;41,2593;-4,294878;136
Segovia;Pinarnegrillo;41,19036;-4,210704;142
Segovia;Pradales;41,45597;-3,707412;53
Segovia;Prádena;41,13995;-3,689073;590
Segovia;Puebla de Pedraza;41,20537;-3,913137;73
Segovia;Rapariegos;41,09375;-4,653146;244
Segovia;Rebollo;41,19336;-3,857505;107
Segovia;Remondo;41,34121;-4,482165;334
Segovia;Riaguas de San Bartolomé;41,42718;-3,487787;48
Segovia;Riaza;41,28003;-3,477578;2448
Segovia;Ribota;41,36467;-3,429829;39
Segovia;Riofrío de Riaza;41,24677;-3,449943;42
Segovia;Roda de Eresma;41,02869;-4,181263;210
Segovia;Sacramenia;41,49481;-3,963515;510
Segovia;Samboal;41,25801;-4,417356;530
Segovia;San Cristóbal de Cuéllar;41,40601;-4,404017;189
Segovia;San Cristóbal de la Vega;41,11186;-4,645412;136
Segovia;San Cristóbal de Segovia;40,95257;-4,076104;2908
Segovia;San Ildefonso;40,90373;-4,007106;5725
Segovia;San Martín y Mudrián;41,22304;-4,330223;342
Segovia;San Miguel de Bernuy;41,39992;-3,952679;177
Segovia;San Pedro de Gaíllos;41,22693;-3,809135;335
Segovia;Sanchonuño;41,32391;-4,305842;936
Segovia;Sangarcía;40,94718;-4,414613;429
Segovia;Santa María la Real de Nieva;41,06889;-4,404407;1214
Segovia;Santa Marta del Cerro;41,21772;-3,686021;58
Segovia;Santiuste de Pedraza;41,08452;-3,896081;116
Segovia;Santiuste de San Juan Bautista;41,15517;-4,573022;649
Segovia;Santo Domingo de Pirón;41,041;-3,989704;65
Segovia;Santo Tomé del Puerto;41,18054;-3,563763;341
Segovia;Sauquillo de Cabezas;41,19459;-4,068713;214
Segovia;Sebúlcor;41,27094;-3,884605;283
Segovia;Segovia;40,94943;-4,119209;56660
Segovia;Sepúlveda;41,29744;-3,749051;1273
Segovia;Sequera de Fresno;41,36739;-3,546999;58
Segovia;Sotillo;41,25824;-3,637582;31
Segovia;Sotosalbos;41,03498;-3,94243;130
Segovia;Tabanera la Luenga;41,09666;-4,238953;81
Segovia;Tolocirio;41,13419;-4,650373;53
Segovia;Torre Val de San Pedro;41,07383;-3,871454;194
Segovia;Torreadrada;41,4443;-3,839415;96
Segovia;Torrecaballeros;40,99184;-4,024845;1154
Segovia;Torrecilla del Pinar;41,37415;-4,037625;234
Segovia;Torreiglesias;41,10206;-4,032855;356
Segovia;Trescasas;40,96186;-4,038758;775
Segovia;Turégano;41,15512;-4,007469;1088
Segovia;Urueñas;41,3559;-3,773702;109
Segovia;Valdeprados;40,8177;-4,257667;91
Segovia;Valdevacas de Montejo;41,52086;-3,6359;31
Segovia;Valdevacas y Guijar;41,13334;-3,9;135
Segovia;Valle de Tabladillo;41,36282;-3,839471;126
Segovia;Vallelado;41,40426;-4,425953;801
Segovia;Valleruela de Pedraza;41,1795;-3,806705;80
Segovia;Valleruela de Sepúlveda;41,18853;-3,772063;61
Segovia;Valseca;41,00058;-4,174846;306
Segovia;Valtiendas;41,47857;-3,917691;146
Segovia;Valverde del Majano;40,95658;-4,235653;975
Segovia;Veganzones;41,1929;-3,994259;287
Segovia;Vegas de Matute;40,79456;-4,278765;294
Segovia;Ventosilla y Tejadilla;41,18225;-3,695434;38
Segovia;Villacastín;40,7799;-4,413782;1639
Segovia;Villaverde de Íscar;41,30714;-4,529464;737
Segovia;Villaverde de Montejo;41,52252;-3,65548;47
Segovia;Villeguillo;41,25183;-4,578562;183
Segovia;Yanguas de Eresma;41,07141;-4,240785;165
Segovia;Zarzuela del Monte;40,80906;-4,336537;613
Segovia;Zarzuela del Pinar;41,26064;-4,183645;534
Soria;Abejar;41,80774;-2,785575;383
Soria;Adradas;41,35108;-2,473783;75
Soria;Ágreda;41,85508;-1,920437;3293
Soria;Alconaba;41,72372;-2,385317;177
Soria;Alcubilla de Avellaneda;41,72509;-3,30504;168
Soria;Alcubilla de las Peñas;41,2513;-2,527009;75
Soria;Aldealafuente;41,6716;-2,325249;116
Soria;Aldealices;41,90195;-2,309518;23
Soria;Aldealpozo;41,78287;-2,205355;30
Soria;Aldealseñor;41,87892;-2,315711;42
Soria;Aldehuela de Periáñez;41,80824;-2,306498;53
Soria;Aldehuelas (Las);41,99459;-2,364379;95
Soria;Alentisque;41,41982;-2,332048;32
Soria;Aliud;41,65447;-2,253102;28
Soria;Almajano;41,85081;-2,337914;210
Soria;Almaluez;41,28933;-2,26941;202
Soria;Almarza;41,94652;-2,469083;655
Soria;Almazán;41,48592;-2,533437;6006
Soria;Almazul;41,57373;-2,146663;103
Soria;Almenar de Soria;41,68241;-2,199794;298
Soria;Alpanseque;41,26534;-2,67099;82
Soria;Arancón;41,80079;-2,282142;99
Soria;Arcos de Jalón;41,21495;-2,2713;1782
Soria;Arenillas;41,34745;-2,845552;27
Soria;Arévalo de la Sierra;41,94745;-2,400216;81
Soria;Ausejo de la Sierra;41,89484;-2,374161;66
Soria;Baraona;41,29533;-2,657406;187
Soria;Barca;41,45625;-2,620859;109
Soria;Barcones;41,29187;-2,816489;31
Soria;Bayubas de Abajo;41,52646;-2,895991;210
Soria;Bayubas de Arriba;41,55735;-2,88629;58
Soria;Beratón;41,71635;-1,810971;37
Soria;Berlanga de Duero;41,46519;-2,861313;1021
Soria;Blacos;41,68061;-2,856914;56
Soria;Bliecos;41,52827;-2,271571;43
Soria;Borjabad;41,55315;-2,365719;45
Soria;Borobia;41,66553;-1,897643;287
Soria;Buberos;41,64727;-2,195456;41
Soria;Buitrago;41,84751;-2,408156;52
Soria;Burgo de Osma-Ciudad de Osma;41,58764;-3,06658;5258
Soria;Cabrejas del Campo;41,68117;-2,269537;73
Soria;Cabrejas del Pinar;41,79767;-2,849684;438
Soria;Calatañazor;41,6996;-2,817588;70
Soria;Caltojar;41,40254;-2,764143;86
Soria;Cañamaque;41,445;-2,236295;26
Soria;Candilichera;41,70433;-2,301476;163
Soria;Carabantes;41,5517;-2,001163;24
Soria;Caracena;41,3833;-3,091343;24
Soria;Carrascosa de Abajo;41,42324;-3,090263;31
Soria;Carrascosa de la Sierra;41,89554;-2,28056;14
Soria;Casarejos;41,79644;-3,032538;219
Soria;Castilfrío de la Sierra;41,91998;-2,305577;38
Soria;Castillejo de Robledo;41,56111;-3,494669;146
Soria;Castilruiz;41,87681;-2,059147;221
Soria;Centenera de Andaluz;41,50687;-2,71833;23
Soria;Cerbón;41,92931;-2,169622;37
Soria;Cidones;41,81461;-2,640114;367
Soria;Cigudosa;41,93505;-2,055447;45
Soria;Cihuela;41,40725;-1,99981;74
Soria;Ciria;41,61886;-1,965891;102
Soria;Cirujales del Río;41,86694;-2,325954;29
Soria;Coscurita;41,43481;-2,475592;115
Soria;Covaleda;41,93584;-2,884975;1919
Soria;Cubilla;41,74883;-2,938876;57
Soria;Cubo de la Solana;41,60253;-2,420941;212
Soria;Cueva de Ágreda;41,76356;-1,88755;88
Soria;Dévanos;41,90224;-1,945479;100
Soria;Deza;41,46352;-2,022246;280
Soria;Duruelo de la Sierra;41,95428;-2,932089;1313
Soria;Escobosa de Almazán;41,48692;-2,371206;36
Soria;Espeja de San Marcelino;41,80276;-3,22209;196
Soria;Espejón;41,83094;-3,259629;200
Soria;Estepa de San Juan;41,92665;-2,333617;10
Soria;Frechilla de Almazán;41,42592;-2,515668;29
Soria;Fresno de Caracena;41,45257;-3,091199;29
Soria;Fuentearmegil;41,71469;-3,182951;247
Soria;Fuentecambrón;41,50551;-3,328088;48
Soria;Fuentecantos;41,84877;-2,428108;56
Soria;Fuentelmonge;41,42037;-2,186185;87
Soria;Fuentelsaz de Soria;41,86476;-2,415506;60
Soria;Fuentepinilla;41,56748;-2,763092;113
Soria;Fuentes de Magaña;41,93504;-2,180229;79
Soria;Fuentestrún;41,87467;-2,081859;56
Soria;Garray;41,8151;-2,446957;576
Soria;Golmayo;41,76519;-2,524221;1924
Soria;Gómara;41,6233;-2,225688;408
Soria;Gormaz;41,49263;-3,004386;20
Soria;Herrera de Soria;41,7629;-3,012353;12
Soria;Hinojosa del Campo;41,73899;-2,098851;33
Soria;Langa de Duero;41,6101;-3,401597;833
Soria;Liceras;41,37885;-3,243724;55
Soria;Losilla (La);41,87247;-2,278706;12
Soria;Magaña;41,89968;-2,161685;101
Soria;Maján;41,46891;-2,303282;17
Soria;Matalebreras;41,84061;-2,046679;95
Soria;Matamala de Almazán;41,50644;-2,640236;362
Soria;Medinaceli;41,17257;-2,433086;804
Soria;Miño de Medinaceli;41,18982;-2,518145;82
Soria;Miño de San Esteban;41,536;-3,345308;68
Soria;Molinos de Duero;41,88531;-2,787729;184
Soria;Momblona;41,4441;-2,346566;31
Soria;Monteagudo de las Vicarías;41,36525;-2,16931;239
Soria;Montejo de Tiermes;41,36852;-3,198695;209
Soria;Montenegro de Cameros;42,08982;-2,753905;96
Soria;Morón de Almazán;41,41478;-2,413052;242
Soria;Muriel de la Fuente;41,72466;-2,860322;81
Soria;Muriel Viejo;41,78269;-2,915418;72
Soria;Nafría de Ucero;41,72269;-3,094858;58
Soria;Narros;41,84862;-2,294553;43
Soria;Navaleno;41,83872;-3,00545;939
Soria;Nepas;41,52644;-2,399912;79
Soria;Nolay;41,527;-2,351627;70
Soria;Noviercas;41,71159;-2,034963;194
Soria;Ólvega;41,77938;-1,985618;3749
Soria;Oncala;41,97038;-2,314437;94
Soria;Pinilla del Campo;41,71715;-2,083476;21
Soria;Portillo de Soria;41,63532;-2,121212;18
Soria;Póveda de Soria (La);42,01227;-2,504583;124
Soria;Pozalmuro;41,77471;-2,102212;80
Soria;Quiñonería;41,53778;-2,057213;14
Soria;Quintana Redonda;41,64019;-2,615314;536
Soria;Quintanas de Gormaz;41,50817;-2,975464;156
Soria;Rábanos (Los);41,71728;-2,475944;541
Soria;Rebollar;41,91376;-2,50513;46
Soria;Recuerda;41,47538;-2,994755;89
Soria;Rello;41,33287;-2,749762;26
Soria;Renieblas;41,81995;-2,372343;114
Soria;Retortillo de Soria;41,31117;-2,980882;198
Soria;Reznos;41,59136;-2,027072;38
Soria;Riba de Escalote (La);41,35175;-2,79705;20
Soria;Rioseco de Soria;41,64209;-2,841026;138
Soria;Rollamienta;41,92616;-2,531147;43
Soria;Royo (El);41,9084;-2,644564;321
Soria;Salduero;41,89009;-2,7993;182
Soria;San Esteban de Gormaz;41,57364;-3,205283;3314
Soria;San Felices;41,93699;-2,027122;66
Soria;San Leonardo de Yagüe;41,82905;-3,066409;2340
Soria;San Pedro Manrique;42,03022;-2,230739;626
Soria;Santa Cruz de Yanguas;42,06273;-2,448011;69
Soria;Santa María de Huerta;41,26341;-2,17574;387
Soria;Santa María de las Hoyas;41,77137;-3,14257;166
Soria;Serón de Nágima;41,49571;-2,201593;209
Soria;Soliedra;41,46981;-2,382168;38
Soria;Soria;41,7636;-2,464921;39528
Soria;Sotillo del Rincón;41,93196;-2,602456;206
Soria;Suellacabras;41,85268;-2,223493;33
Soria;Tajahuerce;41,74019;-2,150867;32
Soria;Tajueco;41,53656;-2,849125;91
Soria;Talveila;41,7841;-2,966848;159
Soria;Tardelcuende;41,59547;-2,644528;525
Soria;Taroda;41,34843;-2,43388;63
Soria;Tejado;41,58828;-2,267788;159
Soria;Torlengua;41,45383;-2,163035;90
Soria;Torreblacos;41,66937;-2,87743;29
Soria;Torrubia de Soria;41,63026;-2,091279;79
Soria;Trévago;41,87391;-2,102242;71
Soria;Ucero;41,71712;-3,051048;87
Soria;Vadillo;41,79133;-3,00797;140
Soria;Valdeavellano de Tera;41,94262;-2,575202;236
Soria;Valdegeña;41,81672;-2,173599;47
Soria;Valdelagua del Cerro;41,8878;-2,11655;16
Soria;Valdemaluque;41,67344;-3,045409;226
Soria;Valdenebro;41,57103;-2,964019;125
Soria;Valdeprado;41,93788;-2,108309;13
Soria;Valderrodilla;41,56382;-2,808402;99
Soria;Valtajeros;41,93824;-2,221633;24
Soria;Velamazán;41,45012;-2,698464;109
Soria;Velilla de la Sierra;41,80911;-2,401653;33
Soria;Velilla de los Ajos;41,4906;-2,254761;36
Soria;Viana de Duero;41,53361;-2,460615;65
Soria;Villaciervos;41,76205;-2,626606;107
Soria;Villanueva de Gormaz;41,46755;-3,062313;11
Soria;Villar del Ala;41,91628;-2,566284;58
Soria;Villar del Campo;41,7889;-2,149196;27
Soria;Villar del Río;42,07545;-2,35151;201
Soria;Villares de Soria (Los);41,86448;-2,355851;95
Soria;Villasayas;41,35274;-2,610573;82
Soria;Villaseca de Arciel;41,62463;-2,161059;39
Soria;Vinuesa;41,91164;-2,762882;1003
Soria;Vizmanos;42,02388;-2,407695;29
Soria;Vozmediano;41,83922;-1,855912;44
Soria;Yanguas;42,10143;-2,339636;114
Soria;Yelo;41,21052;-2,527779;52
Valladolid;Adalia;41,64888;-5,121545;61
Valladolid;Aguasal;41,27509;-4,652815;32
Valladolid;Aguilar de Campos;41,98422;-5,179518;296
Valladolid;Alaejos;41,30723;-5,217235;1611
Valladolid;Alcazarén;41,36967;-4,672615;733
Valladolid;Aldea de San Miguel;41,45976;-4,614833;229
Valladolid;Aldeamayor de San Martín;41,51191;-4,640789;3311
Valladolid;Almenara de Adaja;41,21382;-4,67709;31
Valladolid;Amusquillo;41,74875;-4,301386;126
Valladolid;Arroyo de la Encomienda;41,60952;-4,796458;11716
Valladolid;Ataquines;41,18281;-4,802578;732
Valladolid;Bahabón;41,48133;-4,281538;174
Valladolid;Barcial de la Loma;41,95028;-5,284598;136
Valladolid;Barruelo del Valle;41,67421;-5,069644;64
Valladolid;Becilla de Valderaduey;42,09895;-5,219741;345
Valladolid;Benafarces;41,62082;-5,292621;96
Valladolid;Bercero;41,56435;-5,055943;226
Valladolid;Berceruelo;41,57958;-5,03342;46
Valladolid;Berrueces;41,94557;-5,097033;117
Valladolid;Bobadilla del Campo;41,20448;-5,021404;335
Valladolid;Bocigas;41,22874;-4,681275;101
Valladolid;Bocos de Duero;41,62429;-4,067605;66
Valladolid;Boecillo;41,5409;-4,699863;3538
Valladolid;Bolaños de Campos;42,00658;-5,284452;362
Valladolid;Brahojos de Medina;41,23122;-5,043207;152
Valladolid;Bustillo de Chaves;42,13102;-5,091348;95
Valladolid;Cabezón de Pisuerga;41,73401;-4,645665;3355
Valladolid;Cabezón de Valderaduey;42,16748;-5,15879;45
Valladolid;Cabreros del Monte;41,84864;-5,269816;79
Valladolid;Campaspero;41,49291;-4,199188;1379
Valladolid;Campillo (El);41,25804;-5,014209;241
Valladolid;Camporredondo;41,47388;-4,504695;172
Valladolid;Canalejas de Peñafiel;41,52468;-4,115096;296
Valladolid;Canillas de Esgueva;41,7551;-4,124552;97
Valladolid;Carpio;41,21339;-5,11081;1100
Valladolid;Casasola de Arión;41,57777;-5,240637;323
Valladolid;Castrejón de Trabancos;41,25175;-5,170398;222
Valladolid;Castrillo-Tejeriego;41,70313;-4,37122;212
Valladolid;Castrillo de Duero;41,57559;-4,014312;145
Valladolid;Castrobol;42,13713;-5,31488;79
Valladolid;Castrodeza;41,64812;-4,960594;184
Valladolid;Castromembibre;41,67348;-5,305367;74
Valladolid;Castromonte;41,77369;-5,040992;390
Valladolid;Castronuevo de Esgueva;41,68159;-4,588347;388
Valladolid;Castronuño;41,38883;-5,260547;996
Valladolid;Castroponce;42,12659;-5,182605;162
Valladolid;Castroverde de Cerrato;41,75579;-4,221106;262
Valladolid;Ceinos de Campos;42,03264;-5,149274;256
Valladolid;Cervillego de la Cruz;41,18686;-4,949173;106
Valladolid;Cigales;41,75821;-4,699579;4376
Valladolid;Ciguñuela;41,64066;-4,857165;380
Valladolid;Cistérniga;41,61322;-4,689145;7873
Valladolid;Cogeces de Íscar;41,4059;-4,544879;167
Valladolid;Cogeces del Monte;41,51111;-4,316231;807
Valladolid;Corcos;41,8103;-4,693007;242
Valladolid;Corrales de Duero;41,67221;-4,047909;108
Valladolid;Cubillas de Santa Marta;41,8319;-4,61599;304
Valladolid;Cuenca de Campos;42,05845;-5,055309;225
Valladolid;Curiel de Duero;41,63913;-4,099914;134
Valladolid;Encinas de Esgueva;41,75776;-4,102208;296
Valladolid;Esguevillas de Esgueva;41,75099;-4,379343;305
Valladolid;Fombellida;41,7668;-4,184987;210
Valladolid;Fompedraza;41,53621;-4,145766;134
Valladolid;Fontihoyuelo;42,16209;-5,05728;33
Valladolid;Fresno el Viejo;41,19566;-5,145677;1076
Valladolid;Fuensaldaña;41,70668;-4,764007;1393
Valladolid;Fuente-Olmedo;41,24357;-4,647348;46
Valladolid;Fuente el Sol;41,17568;-4,93534;230
Valladolid;Gallegos de Hornija;41,60977;-5,098537;146
Valladolid;Gatón de Campos;42,04918;-4,980626;39
Valladolid;Geria;41,57863;-4,87641;485
Valladolid;Herrín de Campos;42,12391;-4,952713;167
Valladolid;Hornillos de Eresma;41,36749;-4,717906;178
Valladolid;Íscar;41,36171;-4,535896;6902
Valladolid;Laguna de Duero;41,58331;-4,721731;21762
Valladolid;Langayo;41,56949;-4,197915;337
Valladolid;Llano de Olmedo;41,2671;-4,61457;72
Valladolid;Lomoviejo;41,1489;-4,917227;216
Valladolid;Manzanillo;41,58631;-4,18839;61
Valladolid;Marzales;41,58697;-5,133875;55
Valladolid;Matapozuelos;41,41465;-4,79148;1061
Valladolid;Matilla de los Caños;41,54636;-4,969812;101
Valladolid;Mayorga;42,16557;-5,265478;1931
Valladolid;Medina de Rioseco;41,88319;-5,04281;4977
Valladolid;Medina del Campo;41,30819;-4,921706;21540
Valladolid;Megeces;41,40743;-4,566763;474
Valladolid;Melgar de Abajo;42,24331;-5,142038;142
Valladolid;Melgar de Arriba;42,26829;-5,097692;224
Valladolid;Mojados;41,43191;-4,66421;3351
Valladolid;Monasterio de Vega;42,23006;-5,180848;88
Valladolid;Montealegre de Campos;41,90254;-4,899598;150
Valladolid;Montemayor de Pililla;41,5081;-4,453449;1003
Valladolid;Moral de la Reina;41,98571;-5,073148;202
Valladolid;Moraleja de las Panaderas;41,27649;-4,82498;42
Valladolid;Morales de Campos;41,85982;-5,172205;165
Valladolid;Mota del Marqués;41,63143;-5,175766;410
Valladolid;Mucientes;41,74359;-4,762154;732
Valladolid;Mudarra (La);41,78017;-4,944046;197
Valladolid;Muriel;41,1224;-4,842773;183
Valladolid;Nava del Rey;41,33257;-5,079111;2144
Valladolid;Nueva Villa de las Torres;41,26737;-5,055866;347
